,fips_code,Staffed_Beds,Total_Discharges,Patient_Days,Gross_Patient_Revenue,Hospitals,Local_Hospital
2560,48079,0.0,0.0,0.0,0.0,0.0,no
2561,48081,0.0,0.0,0.0,0.0,0.0,no
2562,48083,0.0,0.0,0.0,0.0,0.0,no
2563,48085,2266.0,183519.0,552411.0,17092337.0,19.0,yes
2564,48087,0.0,0.0,0.0,0.0,0.0,no
2565,48089,40.0,859.0,2360.0,76374.0,1.0,yes
2566,48091,128.0,5352.0,24150.0,865744.0,3.0,yes
2567,48093,0.0,0.0,0.0,0.0,0.0,no
2568,48095,0.0,0.0,0.0,0.0,0.0,no
2569,48097,35.0,1392.0,7004.0,144686.0,1.0,yes
2570,48099,0.0,0.0,0.0,0.0,0.0,no
2571,48101,0.0,0.0,0.0,0.0,0.0,no
2572,48103,0.0,0.0,0.0,0.0,0.0,no
2573,48105,0.0,0.0,0.0,0.0,0.0,no
2574,48107,0.0,0.0,0.0,0.0,0.0,no
2575,48109,0.0,0.0,0.0,0.0,0.0,no
2576,48111,0.0,0.0,0.0,0.0,0.0,no
2577,48113,5806.0,257990.0,1407822.0,38576685.0,25.0,yes
2578,48115,21.0,430.0,1832.0,33780.0,1.0,yes
2579,48117,32.0,636.0,1297.0,44679.0,1.0,yes
2580,48119,0.0,0.0,0.0,0.0,0.0,no
2581,48121,872.0,39233.0,180461.0,6187500.0,11.0,yes
2582,48123,44.0,547.0,1988.0,109590.0,1.0,yes
2583,48125,0.0,0.0,0.0,0.0,0.0,no
2584,48127,0.0,0.0,0.0,0.0,0.0,no
2585,48129,0.0,0.0,0.0,0.0,0.0,no
2586,48131,0.0,0.0,0.0,0.0,0.0,no
2587,48133,19.0,467.0,1915.0,53883.0,1.0,yes
2588,48135,538.0,18281.0,96540.0,2050213.0,2.0,yes
2589,48137,0.0,0.0,0.0,0.0,0.0,no
2590,48139,229.0,10721.0,48675.0,1209777.0,3.0,yes
2591,48141,2282.0,94236.0,496849.0,18920100.0,10.0,yes
2592,48143,47.0,1868.0,5110.0,209157.0,1.0,yes
2593,48145,36.0,140.0,590.0,38169.0,1.0,yes
2594,48147,0.0,0.0,0.0,0.0,0.0,no
2595,48149,38.0,887.0,3705.0,80204.0,1.0,yes
2596,48151,0.0,0.0,0.0,0.0,0.0,no
2597,48153,0.0,0.0,0.0,0.0,0.0,no
2598,48155,0.0,0.0,0.0,0.0,0.0,no
2599,48157,866.0,39758.0,173801.0,6107674.0,6.0,yes
2600,48159,0.0,0.0,0.0,0.0,0.0,no
2601,48161,37.0,328.0,1023.0,62309.0,1.0,yes
2602,48163,0.0,0.0,0.0,0.0,0.0,no
2603,48165,0.0,0.0,0.0,0.0,0.0,no
2604,48167,1027.0,46153.0,228278.0,5250764.0,2.0,yes
2605,48169,0.0,0.0,0.0,0.0,0.0,no
2606,48171,57.0,1789.0,6030.0,254595.0,1.0,yes
2607,48173,0.0,0.0,0.0,0.0,0.0,no
2608,48175,0.0,0.0,0.0,0.0,0.0,no
2609,48177,34.0,617.0,1965.0,81548.0,1.0,yes
2610,48179,110.0,1218.0,4662.0,180718.0,1.0,yes
2611,48181,640.0,25458.0,138971.0,3466551.0,4.0,yes
2612,48183,575.0,26070.0,105077.0,4127435.0,2.0,yes
2613,48185,0.0,0.0,0.0,0.0,0.0,no
2614,48187,139.0,3648.0,13505.0,406230.0,2.0,yes
2615,48189,49.0,1279.0,5720.0,273329.0,1.0,yes
2616,48191,0.0,0.0,0.0,0.0,0.0,no
2617,48193,0.0,0.0,0.0,0.0,0.0,no
2618,48195,0.0,0.0,0.0,0.0,0.0,no
2619,48197,0.0,0.0,0.0,0.0,0.0,no
2620,48199,4.0,173.0,465.0,15243.0,1.0,yes
2621,48201,10716.0,507014.0,2666964.0,93214098.0,46.0,yes
2622,48203,339.0,16179.0,77308.0,3029221.0,1.0,yes
2623,48205,0.0,0.0,0.0,0.0,0.0,no
2624,48207,0.0,0.0,0.0,0.0,0.0,no
2625,48209,319.0,12862.0,62194.0,2192317.0,4.0,yes
2626,48211,15.0,230.0,591.0,19611.0,1.0,yes
2627,48213,127.0,6180.0,22420.0,832145.0,1.0,yes
2628,48215,2691.0,100549.0,522013.0,15993848.0,8.0,yes
2629,48217,0.0,0.0,0.0,0.0,0.0,no
2630,48219,31.0,494.0,1751.0,58998.0,1.0,yes
2631,48221,53.0,3092.0,14912.0,1175323.0,1.0,yes
2632,48223,62.0,3361.0,14448.0,658516.0,1.0,yes
2633,48225,0.0,0.0,0.0,0.0,0.0,no
2634,48227,95.0,1630.0,6084.0,204501.0,2.0,yes
2635,48229,0.0,0.0,0.0,0.0,0.0,no
2636,48231,167.0,7544.0,38987.0,767428.0,1.0,yes
2637,48233,0.0,0.0,0.0,0.0,0.0,no
2638,48235,0.0,0.0,0.0,0.0,0.0,no
2639,48237,13.0,324.0,1340.0,75423.0,1.0,yes
2640,48239,0.0,0.0,0.0,0.0,0.0,no
2641,48241,40.0,551.0,2596.0,121962.0,1.0,yes
2642,48243,0.0,0.0,0.0,0.0,0.0,no
2643,48245,947.0,33793.0,171663.0,5262166.0,3.0,yes
2644,48247,0.0,0.0,0.0,0.0,0.0,no
2645,48249,72.0,2005.0,8429.0,424449.0,1.0,yes
2646,48251,134.0,4355.0,19219.0,475335.0,2.0,yes
2647,48253,7.0,96.0,323.0,13294.0,1.0,yes
2648,48255,0.0,0.0,0.0,0.0,0.0,no
2649,48257,42.0,1260.0,4363.0,181684.0,1.0,yes
2650,48259,0.0,0.0,0.0,0.0,0.0,no
2651,48261,0.0,0.0,0.0,0.0,0.0,no
2652,48263,0.0,0.0,0.0,0.0,0.0,no
2653,48265,110.0,4712.0,18063.0,674308.0,2.0,yes
2654,48267,0.0,0.0,0.0,0.0,0.0,no
2655,48269,0.0,0.0,0.0,0.0,0.0,no
2656,48271,0.0,0.0,0.0,0.0,0.0,no
2657,48273,50.0,1839.0,7809.0,311325.0,1.0,yes
2658,48275,0.0,0.0,0.0,0.0,0.0,no
2659,48277,152.0,6195.0,24151.0,602459.0,1.0,yes
2660,48279,42.0,356.0,1251.0,25229.0,1.0,yes
2661,48281,0.0,0.0,0.0,0.0,0.0,no
2662,48283,0.0,0.0,0.0,0.0,0.0,no
2663,48285,0.0,0.0,0.0,0.0,0.0,no
2664,48287,0.0,0.0,0.0,0.0,0.0,no
2665,48289,0.0,0.0,0.0,0.0,0.0,no
2666,48291,20.0,150.0,1266.0,852323.0,1.0,yes
2667,48293,49.0,343.0,1400.0,94010.0,1.0,yes
2668,48295,0.0,0.0,0.0,0.0,0.0,no
2669,48297,0.0,0.0,0.0,0.0,0.0,no
2670,48299,0.0,0.0,0.0,0.0,0.0,no
2671,48301,0.0,0.0,0.0,0.0,0.0,no
2672,48303,1016.0,34434.0,209413.0,7650290.0,4.0,yes
2673,48305,0.0,0.0,0.0,0.0,0.0,no
2674,48307,0.0,0.0,0.0,0.0,0.0,no
2675,48309,533.0,27375.0,133331.0,2905624.0,2.0,yes
2676,48311,0.0,0.0,0.0,0.0,0.0,no
2677,48313,0.0,0.0,0.0,0.0,0.0,no
2678,48315,0.0,0.0,0.0,0.0,0.0,no
2679,48317,0.0,0.0,0.0,0.0,0.0,no
2680,48319,0.0,0.0,0.0,0.0,0.0,no
2681,48321,42.0,1254.0,6511.0,154796.0,1.0,yes
2682,48323,101.0,3795.0,17610.0,575111.0,1.0,yes
2683,48325,0.0,0.0,0.0,0.0,0.0,no
2684,48327,0.0,0.0,0.0,0.0,0.0,no
2685,48329,226.0,11486.0,57917.0,1280777.0,1.0,yes
2686,48331,0.0,0.0,0.0,0.0,0.0,no
2687,48333,0.0,0.0,0.0,0.0,0.0,no
2688,48335,0.0,0.0,0.0,0.0,0.0,no
2689,48337,18.0,423.0,1876.0,25788.0,1.0,yes
2690,48339,1406.0,73041.0,348521.0,15820906.0,9.0,yes
2691,48341,0.0,0.0,0.0,0.0,0.0,no
2692,48343,0.0,0.0,0.0,0.0,0.0,no
2693,48345,0.0,0.0,0.0,0.0,0.0,no
2694,48347,295.0,9083.0,40953.0,1385468.0,2.0,yes
2695,48349,49.0,2097.0,10733.0,473871.0,1.0,yes
2696,48351,0.0,0.0,0.0,0.0,0.0,no
2697,48353,39.0,859.0,4055.0,76032.0,1.0,yes
2698,48355,1118.0,44949.0,262319.0,8419020.0,7.0,yes
2699,48357,0.0,0.0,0.0,0.0,0.0,no
2700,48359,0.0,0.0,0.0,0.0,0.0,no
2701,48361,0.0,0.0,0.0,0.0,0.0,no
2702,48363,48.0,1939.0,8456.0,155867.0,1.0,yes
2703,48365,42.0,608.0,2156.0,126954.0,1.0,yes
2704,48367,82.0,6848.0,24285.0,1034744.0,1.0,yes
2705,48369,0.0,0.0,0.0,0.0,0.0,no
2706,48371,0.0,0.0,0.0,0.0,0.0,no
2707,48373,52.0,1281.0,6080.0,335793.0,1.0,yes
2708,48375,868.0,33051.0,173636.0,5187918.0,5.0,yes
2709,48377,0.0,0.0,0.0,0.0,0.0,no
2710,48379,0.0,0.0,0.0,0.0,0.0,no
2711,48381,4.0,175.0,248.0,32490.0,1.0,yes
2712,48383,0.0,0.0,0.0,0.0,0.0,no
2713,48385,0.0,0.0,0.0,0.0,0.0,no
2714,48387,0.0,0.0,0.0,0.0,0.0,no
2715,48389,0.0,0.0,0.0,0.0,0.0,no
2716,48391,0.0,0.0,0.0,0.0,0.0,no
2717,48393,0.0,0.0,0.0,0.0,0.0,no
2718,48395,0.0,0.0,0.0,0.0,0.0,no
2719,48397,237.0,11626.0,56456.0,1388637.0,3.0,yes
2720,48399,0.0,0.0,0.0,0.0,0.0,no
2721,48401,41.0,1256.0,4784.0,292216.0,1.0,yes
2722,48403,0.0,0.0,0.0,0.0,0.0,no
2723,48405,0.0,0.0,0.0,0.0,0.0,no
2724,48407,0.0,0.0,0.0,0.0,0.0,no
2725,48409,0.0,0.0,0.0,0.0,0.0,no
2726,48411,0.0,0.0,0.0,0.0,0.0,no
2727,48413,0.0,0.0,0.0,0.0,0.0,no
2728,48415,0.0,0.0,0.0,0.0,0.0,no
2729,48417,0.0,0.0,0.0,0.0,0.0,no
2730,48419,0.0,0.0,0.0,0.0,0.0,no
2731,48421,0.0,0.0,0.0,0.0,0.0,no
2732,48423,966.0,51382.0,268748.0,11095669.0,6.0,yes
2733,48425,16.0,221.0,671.0,63523.0,1.0,yes
2734,48427,48.0,976.0,3864.0,68527.0,1.0,yes
2735,48429,14.0,184.0,882.0,28254.0,1.0,yes
2736,48431,0.0,0.0,0.0,0.0,0.0,no
2737,48433,0.0,0.0,0.0,0.0,0.0,no
2738,48435,0.0,0.0,0.0,0.0,0.0,no
2739,48437,0.0,0.0,0.0,0.0,0.0,no
2740,48439,4442.0,228275.0,1122610.0,29915923.0,29.0,yes
2741,48441,826.0,26917.0,130267.0,5879586.0,2.0,yes
2742,48443,0.0,0.0,0.0,0.0,0.0,no
2743,48445,26.0,461.0,2095.0,28396.0,1.0,yes
2744,48447,0.0,0.0,0.0,0.0,0.0,no
2745,48449,70.0,2843.0,10385.0,320036.0,1.0,yes
2746,48451,571.0,19634.0,96803.0,3106066.0,2.0,yes
2747,48453,2416.0,121557.0,629119.0,21175001.0,14.0,yes
2748,48455,0.0,0.0,0.0,0.0,0.0,no
2749,48457,25.0,270.0,873.0,19009.0,1.0,yes
2750,48459,0.0,0.0,0.0,0.0,0.0,no
2751,48461,0.0,0.0,0.0,0.0,0.0,no
2752,48463,0.0,0.0,0.0,0.0,0.0,no
2753,48465,47.0,1961.0,6767.0,275966.0,1.0,yes
2754,48467,0.0,0.0,0.0,0.0,0.0,no
2755,48469,615.0,14683.0,66156.0,2652426.0,3.0,yes
2756,48471,100.0,3548.0,19998.0,404029.0,1.0,yes
2757,48473,0.0,0.0,0.0,0.0,0.0,no
2758,48475,0.0,0.0,0.0,0.0,0.0,no
2759,48477,55.0,1194.0,4827.0,180854.0,1.0,yes
2760,48479,497.0,20898.0,112219.0,4131180.0,2.0,yes
2761,48481,26.0,1012.0,4304.0,100930.0,1.0,yes
2762,48483,0.0,0.0,0.0,0.0,0.0,no
2763,48485,285.0,14074.0,66107.0,1477296.0,2.0,yes
2764,48487,28.0,829.0,4117.0,69762.0,1.0,yes
2765,48489,0.0,0.0,0.0,0.0,0.0,no
2766,48491,759.0,39109.0,180295.0,6956495.0,5.0,yes
2767,48493,44.0,708.0,2796.0,141688.0,1.0,yes
2768,48495,0.0,0.0,0.0,0.0,0.0,no
2769,48497,116.0,4767.0,19415.0,1386922.0,1.0,yes
2770,48499,0.0,0.0,0.0,0.0,0.0,no
2771,48501,0.0,0.0,0.0,0.0,0.0,no
2772,48503,25.0,316.0,1296.0,63480.0,1.0,yes
2773,48505,0.0,0.0,0.0,0.0,0.0,no
2774,48507,0.0,0.0,0.0,0.0,0.0,no
2775,49001,0.0,0.0,0.0,0.0,0.0,no
2776,49003,54.0,1277.0,3435.0,233200.0,2.0,yes
2777,49005,160.0,6711.0,20690.0,695031.0,2.0,yes
2778,49007,39.0,1678.0,4917.0,222692.0,1.0,yes
2779,49009,0.0,0.0,0.0,0.0,0.0,no
2780,49011,328.0,10986.0,40882.0,1432285.0,3.0,yes
2781,49013,33.0,1396.0,4393.0,222413.0,1.0,yes
2782,49015,0.0,0.0,0.0,0.0,0.0,no
2783,49017,0.0,0.0,0.0,0.0,0.0,no
2784,49019,0.0,0.0,0.0,0.0,0.0,no
2785,49021,48.0,2322.0,7025.0,275119.0,1.0,yes
2786,49023,0.0,0.0,0.0,0.0,0.0,no
2787,49025,0.0,0.0,0.0,0.0,0.0,no
2788,49027,0.0,0.0,0.0,0.0,0.0,no
2789,49029,0.0,0.0,0.0,0.0,0.0,no
2790,49031,0.0,0.0,0.0,0.0,0.0,no
2791,49033,0.0,0.0,0.0,0.0,0.0,no
2792,49035,2620.0,108708.0,503878.0,14746743.0,12.0,yes
2793,49037,0.0,0.0,0.0,0.0,0.0,no
2794,49039,0.0,0.0,0.0,0.0,0.0,no
2795,49041,24.0,832.0,2360.0,114501.0,1.0,yes
2796,49043,37.0,1528.0,3985.0,195709.0,1.0,yes
2797,49045,36.0,1806.0,4972.0,225593.0,1.0,yes
2798,49047,39.0,1524.0,4122.0,189527.0,1.0,yes
2799,49049,739.0,33704.0,144579.0,3371102.0,7.0,yes
2800,49051,0.0,0.0,0.0,0.0,0.0,no
2801,49053,284.0,16606.0,68933.0,1797166.0,1.0,yes
2802,49055,0.0,0.0,0.0,0.0,0.0,no
2803,49057,496.0,22343.0,94153.0,2894194.0,2.0,yes
2804,50001,0.0,0.0,0.0,0.0,0.0,no
2805,50003,57.0,3149.0,13745.0,433655.0,1.0,yes
2806,50005,0.0,0.0,0.0,0.0,0.0,no
2807,50007,481.0,19703.0,137564.0,3583354.0,1.0,yes
2808,50009,0.0,0.0,0.0,0.0,0.0,no
2809,50011,53.0,2130.0,8244.0,242908.0,1.0,yes
2810,50013,0.0,0.0,0.0,0.0,0.0,no
2811,50015,0.0,0.0,0.0,0.0,0.0,no
2812,50017,0.0,0.0,0.0,0.0,0.0,no
2813,50019,0.0,0.0,0.0,0.0,0.0,no
2814,50021,142.0,6203.0,29700.0,699362.0,1.0,yes
2815,50023,88.0,3485.0,20576.0,549490.0,1.0,yes
2816,50025,47.0,1375.0,5296.0,215215.0,1.0,yes
2817,50027,0.0,0.0,0.0,0.0,1.0,yes
2818,51001,52.0,2435.0,8734.0,286378.0,1.0,yes
2819,51003,150.0,7692.0,34613.0,991059.0,1.0,yes
2820,51005,110.0,1399.0,5677.0,237453.0,1.0,yes
2821,51007,0.0,0.0,0.0,0.0,0.0,no
2822,51009,0.0,0.0,0.0,0.0,0.0,no
2823,51011,0.0,0.0,0.0,0.0,0.0,no
2824,51013,433.0,22838.0,106948.0,1896388.0,2.0,yes
2825,51015,252.0,8969.0,39943.0,1241574.0,1.0,yes
2826,51017,0.0,0.0,0.0,0.0,0.0,no
2827,51019,144.0,1397.0,5710.0,166644.0,1.0,yes
2828,51021,0.0,0.0,0.0,0.0,0.0,no
2829,51023,0.0,0.0,0.0,0.0,0.0,no
2830,51025,0.0,0.0,0.0,0.0,0.0,no
2831,51027,49.0,853.0,4701.0,117085.0,1.0,yes
2832,51029,0.0,0.0,0.0,0.0,0.0,no
2833,51031,0.0,0.0,0.0,0.0,0.0,no
2834,51033,0.0,0.0,0.0,0.0,0.0,no
2835,51035,0.0,0.0,0.0,0.0,0.0,no
2836,51036,0.0,0.0,0.0,0.0,0.0,no
2837,51037,0.0,0.0,0.0,0.0,0.0,no
2838,51041,133.0,9364.0,43066.0,1153439.0,2.0,yes
2839,51043,0.0,0.0,0.0,0.0,0.0,no
2840,51045,0.0,0.0,0.0,0.0,0.0,no
2841,51047,70.0,2774.0,13025.0,484075.0,1.0,yes
2842,51049,0.0,0.0,0.0,0.0,0.0,no
2843,51051,0.0,0.0,0.0,0.0,0.0,no
2844,51053,84.0,8.0,587.0,108055.0,1.0,yes
2845,51057,67.0,1376.0,5826.0,180428.0,1.0,yes
2846,51059,1508.0,79804.0,397070.0,7665189.0,5.0,yes
2847,51061,97.0,2558.0,10095.0,437312.0,1.0,yes
2848,51063,0.0,0.0,0.0,0.0,0.0,no
2849,51065,0.0,0.0,0.0,0.0,0.0,no
2850,51067,37.0,1616.0,6495.0,216536.0,1.0,yes
2851,51069,0.0,0.0,0.0,0.0,0.0,no
2852,51071,0.0,0.0,0.0,0.0,0.0,no
2853,51073,67.0,2441.0,10373.0,295719.0,1.0,yes
2854,51075,0.0,0.0,0.0,0.0,0.0,no
2855,51077,0.0,0.0,0.0,0.0,0.0,no
2856,51079,0.0,0.0,0.0,0.0,0.0,no
2857,51081,0.0,0.0,0.0,0.0,0.0,no
2858,51083,44.0,2730.0,12561.0,319892.0,1.0,yes
2859,51085,199.0,12353.0,69413.0,1637455.0,1.0,yes
2860,51087,1247.0,38272.0,210259.0,8355496.0,3.0,yes
2861,51089,0.0,0.0,0.0,0.0,0.0,no
2862,51091,0.0,0.0,0.0,0.0,0.0,no
2863,51093,0.0,0.0,0.0,0.0,0.0,no
2864,51095,0.0,0.0,0.0,0.0,0.0,no
2865,51097,0.0,0.0,0.0,0.0,0.0,no
2866,51099,0.0,0.0,0.0,0.0,0.0,no
2867,51101,0.0,0.0,0.0,0.0,0.0,no
2868,51103,0.0,0.0,0.0,0.0,0.0,no
2869,51105,0.0,0.0,0.0,0.0,0.0,no
2870,51107,435.0,16209.0,68231.0,1512808.0,2.0,yes
2871,51109,0.0,0.0,0.0,0.0,0.0,no
2872,51111,0.0,0.0,0.0,0.0,0.0,no
2873,51113,0.0,0.0,0.0,0.0,0.0,no
2874,51115,0.0,0.0,0.0,0.0,0.0,no
2875,51117,210.0,3200.0,16284.0,428999.0,1.0,yes
2876,51119,0.0,0.0,0.0,0.0,0.0,no
2877,51121,222.0,11904.0,49695.0,1825563.0,2.0,yes
2878,51125,0.0,0.0,0.0,0.0,0.0,no
2879,51127,0.0,0.0,0.0,0.0,0.0,no
2880,51131,0.0,0.0,0.0,0.0,0.0,no
2881,51133,0.0,0.0,0.0,0.0,0.0,no
2882,51135,0.0,0.0,0.0,0.0,0.0,no
2883,51137,0.0,0.0,0.0,0.0,0.0,no
2884,51139,0.0,0.0,0.0,0.0,0.0,no
2885,51141,0.0,0.0,0.0,0.0,0.0,no
2886,51143,0.0,0.0,0.0,0.0,0.0,no
2887,51145,0.0,0.0,0.0,0.0,0.0,no
2888,51147,78.0,3220.0,13868.0,400081.0,1.0,yes
2889,51149,0.0,0.0,0.0,0.0,0.0,no
2890,51153,191.0,11784.0,58238.0,1393581.0,2.0,yes
2891,51155,60.0,1343.0,6658.0,438313.0,1.0,yes
2892,51157,0.0,0.0,0.0,0.0,0.0,no
2893,51159,0.0,0.0,0.0,0.0,0.0,no
2894,51161,0.0,0.0,0.0,0.0,0.0,no
2895,51163,0.0,0.0,0.0,0.0,0.0,no
2896,51165,238.0,11332.0,52473.0,1163988.0,1.0,yes
2897,51167,48.0,1725.0,7568.0,136893.0,1.0,yes
2898,51169,0.0,0.0,0.0,0.0,0.0,no
2899,51171,0.0,0.0,0.0,0.0,0.0,no
2900,51173,152.0,1138.0,3833.0,226950.0,1.0,yes
2901,51175,0.0,0.0,0.0,0.0,0.0,no
2902,51177,133.0,6095.0,28646.0,0.0,1.0,yes
2903,51179,90.0,4717.0,17798.0,337421.0,1.0,yes
2904,51181,0.0,0.0,0.0,0.0,0.0,no
2905,51183,0.0,0.0,0.0,0.0,0.0,no
2906,51185,198.0,3400.0,16022.0,756305.0,2.0,yes
2907,51187,166.0,1968.0,6598.0,210921.0,1.0,yes
2908,51191,100.0,5516.0,26306.0,826085.0,1.0,yes
2909,51193,0.0,0.0,0.0,0.0,0.0,no
2910,51195,136.0,3601.0,13854.0,788434.0,1.0,yes
2911,51197,100.0,1609.0,6191.0,267236.0,1.0,yes
2912,51199,22.0,6445.0,31685.0,730410.0,1.0,yes
2913,51510,318.0,12803.0,66154.0,1099099.0,1.0,yes
2914,51520,0.0,0.0,0.0,0.0,0.0,no
2915,51530,0.0,0.0,0.0,0.0,0.0,no
2916,51540,681.0,25156.0,177440.0,6852078.0,1.0,yes
2917,51550,302.0,16063.0,89675.0,1155918.0,1.0,yes
2918,51570,0.0,0.0,0.0,0.0,0.0,no
2919,51580,0.0,0.0,0.0,0.0,0.0,no
2920,51590,319.0,10322.0,49167.0,1785611.0,1.0,yes
2921,51595,80.0,583.0,2245.0,193424.0,1.0,yes
2922,51600,0.0,0.0,0.0,0.0,0.0,no
2923,51610,0.0,0.0,0.0,0.0,0.0,no
2924,51620,204.0,1233.0,5357.0,207511.0,1.0,yes
2925,51630,431.0,20229.0,112888.0,1548595.0,1.0,yes
2926,51640,141.0,2028.0,8450.0,270082.0,1.0,yes
2927,51650,169.0,7013.0,41138.0,1073146.0,3.0,yes
2928,51660,0.0,0.0,0.0,0.0,0.0,no
2929,51670,147.0,4831.0,22143.0,1324643.0,1.0,yes
2930,51678,0.0,0.0,0.0,0.0,0.0,no
2931,51680,661.0,21335.0,136049.0,3159708.0,2.0,yes
2932,51683,134.0,6360.0,30156.0,666740.0,1.0,yes
2933,51685,0.0,0.0,0.0,0.0,0.0,no
2934,51690,220.0,4929.0,20765.0,545516.0,1.0,yes
2935,51700,512.0,27029.0,130346.0,3360138.0,3.0,yes
2936,51710,802.0,41609.0,262301.0,5951146.0,3.0,yes
2937,51720,171.0,4232.0,15085.0,358230.0,2.0,yes
2938,51730,307.0,10346.0,64126.0,2000593.0,1.0,yes
2939,51735,0.0,0.0,0.0,0.0,0.0,no
2940,51740,203.0,7179.0,44873.0,1332598.0,2.0,yes
2941,51750,0.0,0.0,0.0,0.0,0.0,no
2942,51760,1716.0,71690.0,410729.0,18249042.0,5.0,yes
2943,51770,722.0,33230.0,174866.0,4626293.0,2.0,yes
2944,51775,367.0,16153.0,82093.0,2622510.0,2.0,yes
2945,51790,0.0,0.0,0.0,0.0,0.0,no
2946,51800,199.0,10916.0,55094.0,1194071.0,2.0,yes
2947,51810,445.0,24076.0,133924.0,2889653.0,2.0,yes
2948,51820,0.0,0.0,0.0,0.0,0.0,no
2949,51830,40.0,1899.0,6032.0,179426.0,1.0,yes
2950,51840,495.0,23497.0,117957.0,1587046.0,1.0,yes
2951,53001,0.0,0.0,0.0,0.0,0.0,no
2952,53003,0.0,0.0,0.0,0.0,0.0,no
2953,53005,411.0,20344.0,102807.0,2845765.0,3.0,yes
2954,53007,196.0,9984.0,49462.0,1883363.0,2.0,yes
2955,53009,78.0,3631.0,14993.0,499008.0,1.0,yes
2956,53011,552.0,27746.0,161483.0,3975748.0,2.0,yes
2957,53013,0.0,0.0,0.0,0.0,0.0,no
2958,53015,104.0,7157.0,34527.0,1037824.0,1.0,yes
2959,53017,0.0,0.0,0.0,0.0,0.0,no
2960,53019,0.0,0.0,0.0,0.0,0.0,no
2961,53021,0.0,0.0,0.0,0.0,0.0,no
2962,53023,0.0,0.0,0.0,0.0,0.0,no
2963,53025,48.0,3191.0,11778.0,326886.0,1.0,yes
2964,53027,49.0,2465.0,12152.0,348834.0,1.0,yes
2965,53029,0.0,0.0,0.0,0.0,1.0,yes
2966,53031,0.0,0.0,0.0,0.0,0.0,no
2967,53033,3895.0,169864.0,999779.0,31593945.0,17.0,yes
2968,53035,238.0,14523.0,75332.0,3128704.0,2.0,yes
2969,53037,0.0,0.0,0.0,0.0,0.0,no
2970,53039,0.0,0.0,0.0,0.0,0.0,no
2971,53041,116.0,4090.0,21179.0,938010.0,1.0,yes
2972,53043,0.0,0.0,0.0,0.0,0.0,no
2973,53045,0.0,0.0,0.0,0.0,0.0,no
2974,53047,0.0,0.0,0.0,0.0,0.0,no
2975,53049,0.0,0.0,0.0,0.0,0.0,no
2976,53051,0.0,0.0,0.0,0.0,0.0,no
2977,53053,1315.0,66736.0,428130.0,12591370.0,7.0,yes
2978,53055,0.0,0.0,0.0,0.0,0.0,no
2979,53057,180.0,9019.0,44554.0,1669056.0,2.0,yes
2980,53059,0.0,0.0,0.0,0.0,0.0,no
2981,53061,801.0,38226.0,229640.0,4233889.0,6.0,yes
2982,53063,1215.0,47223.0,293773.0,6349727.0,5.0,yes
2983,53065,0.0,0.0,0.0,0.0,0.0,no
2984,53067,432.0,20702.0,122281.0,2950554.0,2.0,yes
2985,53069,0.0,0.0,0.0,0.0,0.0,no
2986,53071,104.0,4963.0,23055.0,672098.0,3.0,yes
2987,53073,248.0,15476.0,71199.0,2051926.0,1.0,yes
2988,53075,0.0,0.0,0.0,0.0,0.0,no
2989,53077,273.0,11406.0,60411.0,1882009.0,2.0,yes
2990,54001,0.0,0.0,0.0,0.0,0.0,no
2991,54003,186.0,7775.0,44097.0,688824.0,2.0,yes
2992,54005,0.0,0.0,0.0,0.0,0.0,no
2993,54007,0.0,0.0,0.0,0.0,0.0,no
2994,54009,0.0,0.0,0.0,0.0,0.0,no
2995,54011,709.0,29473.0,183487.0,4074084.0,3.0,yes
2996,54013,0.0,0.0,0.0,0.0,0.0,no
2997,54015,0.0,0.0,0.0,0.0,0.0,no
2998,54017,0.0,0.0,0.0,0.0,0.0,no
2999,54019,0.0,0.0,0.0,0.0,0.0,no
3000,54021,0.0,0.0,0.0,0.0,0.0,no
3001,54023,0.0,0.0,0.0,0.0,0.0,no
3002,54025,71.0,2236.0,12307.0,253293.0,1.0,yes
3003,54027,0.0,0.0,0.0,0.0,0.0,no
3004,54029,167.0,5357.0,23238.0,702481.0,1.0,yes
3005,54031,0.0,0.0,0.0,0.0,0.0,no
3006,54033,264.0,11749.0,62893.0,1342044.0,2.0,yes
3007,54035,0.0,0.0,0.0,0.0,0.0,no
3008,54037,0.0,0.0,0.0,0.0,0.0,no
3009,54039,1114.0,37793.0,218389.0,5842152.0,6.0,yes
3010,54041,49.0,1391.0,5662.0,152922.0,1.0,yes
3011,54043,0.0,0.0,0.0,0.0,0.0,no
3012,54045,140.0,3993.0,21052.0,464791.0,1.0,yes
3013,54047,76.0,491.0,2942.0,46046.0,1.0,yes
3014,54049,135.0,1860.0,5971.0,205061.0,2.0,yes
3015,54051,94.0,3619.0,15126.0,292169.0,1.0,yes
3016,54053,49.0,932.0,4305.0,148006.0,1.0,yes
3017,54055,179.0,6136.0,34971.0,718609.0,1.0,yes
3018,54057,0.0,0.0,0.0,0.0,0.0,no
3019,54059,0.0,0.0,0.0,0.0,0.0,no
3020,54061,835.0,38694.0,223903.0,4765207.0,2.0,yes
3021,54063,0.0,0.0,0.0,0.0,0.0,no
3022,54065,0.0,0.0,0.0,0.0,0.0,no
3023,54067,0.0,0.0,0.0,0.0,0.0,no
3024,54069,333.0,10697.0,49068.0,1241104.0,1.0,yes
3025,54071,0.0,0.0,0.0,0.0,0.0,no
